"DATASET","SERIES_CODE","OBS_MEASURE","COUNTRY","INDICATOR","TYPE_OF_TRANSFORMATION","FREQUENCY","SCALE","DECIMALS_DISPLAYED","COFOG","SECTOR","TRANSFORMATION","UNIT","OVERLAP","COUNTRY_COVERAGE","TIME_COVERAGE","DOI","FULL_DESCRIPTION","AUTHOR","PUBLISHER","DEPARTMENT","CONTACT_POINT","TOPIC","TOPIC_DATASET","KEYWORDS","KEYWORDS_DATASET","LANGUAGE","PUBLICATION_DATE","UPDATE_DATE","METHODOLOGY","METHODOLOGY_NOTES","ACCESS_SHARING_LEVEL","ACCESS_SHARING_NOTES","SECURITY_CLASSIFICATION","SHORT_SOURCE_CITATION","FULL_SOURCE_CITATION","LICENSE","SUGGESTED_CITATION","KEY_INDICATOR","SERIES_NAME","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022"
"IMF.STA:GENENVPROEXP(1.0.2)","NZL.GF0540_S13.XDC.A","OBS_VALUE","New Zealand","Protection of biodiversity and landscape","Domestic Currency","Annual","Units","","","","","","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","Environment and climate","","Climate Policy; Public Spending","English","2026-04-06T17:14:50.772579100Z","2026-04-06T17:14:50.821559900Z","","Government expenditures on a specified set of activities including pollution abatement, protection of biodiversity landscape, waste and wastewater management, within the framework of the Classification of Functions of Government (COFOG).","Public (Unrestricted)","","Public or Unrestricted","","IMF Government Finance Statistics (GFS); International Monetary Fund (IMF), Statistics Department (Government Finance Division) Questionnaire;.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. Government Environmental Protection Expenditures,  https://data.imf.org/en/datasets/IMF.STA:GENENVPROEXP. Accessed on [current date].","","","","","","","","","","","","","","","","","","","","","","","711793000","755939000","731806000","896124000","822233000","1022151000","",""
"IMF.STA:GENENVPROEXP(1.0.2)","NOR.GF0560_S13.POGDP_PT.A","OBS_VALUE","Norway","Environmental protection n.e.c.","Percent of GDP","Annual","Units","","","","","","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","Environment and climate","","Climate Policy; Public Spending","English","2026-04-06T17:14:50.772579100Z","2026-04-06T17:14:50.821559900Z","","Government expenditures on a specified set of activities including pollution abatement, protection of biodiversity landscape, waste and wastewater management, within the framework of the Classification of Functions of Government (COFOG).","Public (Unrestricted)","","Public or Unrestricted","","IMF Government Finance Statistics (GFS); International Monetary Fund (IMF), Statistics Department (Government Finance Division) Questionnaire;.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. Government Environmental Protection Expenditures,  https://data.imf.org/en/datasets/IMF.STA:GENENVPROEXP. Accessed on [current date].","","","0.259048798","0.250599001","0.234023166","0.2457714","0.235300806","0.20004877","0.0506","0.072","0.0799","0.0739","0.07956784","0.0803","0.0731","0.0723","0.093","0.0875","0.085340235","0.087","0.0874","0.0851","0.09","0.093","0.0923","0.0997","0.100752418","0.119107632","0.099","0.0873"
"IMF.STA:GENENVPROEXP(1.0.2)","PNG.GF0540_S13.POGDP_PT.A","OBS_VALUE","Papua New Guinea","Protection of biodiversity and landscape","Percent of GDP","Annual","Units","","","","","","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","Environment and climate","","Climate Policy; Public Spending","English","2026-04-06T17:14:50.772579100Z","2026-04-06T17:14:50.821559900Z","","Government expenditures on a specified set of activities including pollution abatement, protection of biodiversity landscape, waste and wastewater management, within the framework of the Classification of Functions of Government (COFOG).","Public (Unrestricted)","","Public or Unrestricted","","IMF Government Finance Statistics (GFS); International Monetary Fund (IMF), Statistics Department (Government Finance Division) Questionnaire;.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. Government Environmental Protection Expenditures,  https://data.imf.org/en/datasets/IMF.STA:GENENVPROEXP. Accessed on [current date].","","","","","","","","","","","","","","","","","","","","","","","","","0.00138","0.0199","0.0114","0.00129","0.00109","0.000489"
"IMF.STA:GENENVPROEXP(1.0.2)","OMN.GF0550_S13.POGDP_PT.A","OBS_VALUE","Oman","R&D Environmental protection","Percent of GDP","Annual","Units","","","","","","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","Environment and climate","","Climate Policy; Public Spending","English","2026-04-06T17:14:50.772579100Z","2026-04-06T17:14:50.821559900Z","","Government expenditures on a specified set of activities including pollution abatement, protection of biodiversity landscape, waste and wastewater management, within the framework of the Classification of Functions of Government (COFOG).","Public (Unrestricted)","","Public or Unrestricted","","IMF Government Finance Statistics (GFS); International Monetary Fund (IMF), Statistics Department (Government Finance Division) Questionnaire;.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. Government Environmental Protection Expenditures,  https://data.imf.org/en/datasets/IMF.STA:GENENVPROEXP. Accessed on [current date].","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","",""
"IMF.STA:GENENVPROEXP(1.0.2)","BEL.GF0530_S13.XDC.A","OBS_VALUE","Belgium","Pollution abatement","Domestic Currency","Annual","Units","","","","","","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","Environment and climate","","Climate Policy; Public Spending","English","2026-04-06T17:14:50.772579100Z","2026-04-06T17:14:50.821559900Z","","Government expenditures on a specified set of activities including pollution abatement, protection of biodiversity landscape, waste and wastewater management, within the framework of the Classification of Functions of Government (COFOG).","Public (Unrestricted)","","Public or Unrestricted","","IMF Government Finance Statistics (GFS); International Monetary Fund (IMF), Statistics Department (Government Finance Division) Questionnaire;.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. Government Environmental Protection Expenditures,  https://data.imf.org/en/datasets/IMF.STA:GENENVPROEXP. Accessed on [current date].","","","","","","","","","108600000","109000000","206100000","274100000","322200000","445000000","585700000","793600000","1020500000","2091800000","3127700000","3464800000","3289800000","2829900000","2614200000","2262700000","2559100000","2753700000","2795400000","3066700000","3042500000",""
"IMF.STA:GENENVPROEXP(1.0.2)","BFA.GF0530_S13.POGDP_PT.A","OBS_VALUE","Burkina Faso","Pollution abatement","Percent of GDP","Annual","Units","","","","","","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","Environment and climate","","Climate Policy; Public Spending","English","2026-04-06T17:14:50.772579100Z","2026-04-06T17:14:50.821559900Z","","Government expenditures on a specified set of activities including pollution abatement, protection of biodiversity landscape, waste and wastewater management, within the framework of the Classification of Functions of Government (COFOG).","Public (Unrestricted)","","Public or Unrestricted","","IMF Government Finance Statistics (GFS); International Monetary Fund (IMF), Statistics Department (Government Finance Division) Questionnaire;.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. Government Environmental Protection Expenditures,  https://data.imf.org/en/datasets/IMF.STA:GENENVPROEXP. Accessed on [current date].","","","","","","","","","","","","","","","","","","","","","","","","","0.00241","0.000804","0.00125","0.000783","0.00135","0.00081"
"IMF.STA:GENENVPROEXP(1.0.2)","BEL.GF0540_S13.POGDP_PT.A","OBS_VALUE","Belgium","Protection of biodiversity and landscape","Percent of GDP","Annual","Units","","","","","","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","Environment and climate","","Climate Policy; Public Spending","English","2026-04-06T17:14:50.772579100Z","2026-04-06T17:14:50.821559900Z","","Government expenditures on a specified set of activities including pollution abatement, protection of biodiversity landscape, waste and wastewater management, within the framework of the Classification of Functions of Government (COFOG).","Public (Unrestricted)","","Public or Unrestricted","","IMF Government Finance Statistics (GFS); International Monetary Fund (IMF), Statistics Department (Government Finance Division) Questionnaire;.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. Government Environmental Protection Expenditures,  https://data.imf.org/en/datasets/IMF.STA:GENENVPROEXP. Accessed on [current date].","","","","","","","","","0.00514","0.0103","0.0102","0.0568","0.0525","0.048192993","0.0388","0.0497","0.0453","0.046","0.0532","0.0479","0.0557","0.0727","0.0507","0.0587","0.0586","0.0478","0.0581","0.0614","0.0644",""
"IMF.STA:GENENVPROEXP(1.0.2)","NAM.GF0510_S13.POGDP_PT.A","OBS_VALUE","Namibia","Waste management","Percent of GDP","Annual","Units","","","","","","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","Environment and climate","","Climate Policy; Public Spending","English","2026-04-06T17:14:50.772579100Z","2026-04-06T17:14:50.821559900Z","","Government expenditures on a specified set of activities including pollution abatement, protection of biodiversity landscape, waste and wastewater management, within the framework of the Classification of Functions of Government (COFOG).","Public (Unrestricted)","","Public or Unrestricted","","IMF Government Finance Statistics (GFS); International Monetary Fund (IMF), Statistics Department (Government Finance Division) Questionnaire;.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. Government Environmental Protection Expenditures,  https://data.imf.org/en/datasets/IMF.STA:GENENVPROEXP. Accessed on [current date].","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0"
"IMF.STA:GENENVPROEXP(1.0.2)","PNG.GF0510_S13.XDC.A","OBS_VALUE","Papua New Guinea","Waste management","Domestic Currency","Annual","Units","","","","","","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","Environment and climate","","Climate Policy; Public Spending","English","2026-04-06T17:14:50.772579100Z","2026-04-06T17:14:50.821559900Z","","Government expenditures on a specified set of activities including pollution abatement, protection of biodiversity landscape, waste and wastewater management, within the framework of the Classification of Functions of Government (COFOG).","Public (Unrestricted)","","Public or Unrestricted","","IMF Government Finance Statistics (GFS); International Monetary Fund (IMF), Statistics Department (Government Finance Division) Questionnaire;.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. Government Environmental Protection Expenditures,  https://data.imf.org/en/datasets/IMF.STA:GENENVPROEXP. Accessed on [current date].","","","","","","","","","","","","","","","","","","","","","","","","","442160386.2","242779059.9","37659918.21","16596514.37","7922400.439","7726150.078"
"IMF.STA:GENENVPROEXP(1.0.2)","BFA.GF0560_S13.POGDP_PT.A","OBS_VALUE","Burkina Faso","Environmental protection n.e.c.","Percent of GDP","Annual","Units","","","","","","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","Environment and climate","","Climate Policy; Public Spending","English","2026-04-06T17:14:50.772579100Z","2026-04-06T17:14:50.821559900Z","","Government expenditures on a specified set of activities including pollution abatement, protection of biodiversity landscape, waste and wastewater management, within the framework of the Classification of Functions of Government (COFOG).","Public (Unrestricted)","","Public or Unrestricted","","IMF Government Finance Statistics (GFS); International Monetary Fund (IMF), Statistics Department (Government Finance Division) Questionnaire;.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. Government Environmental Protection Expenditures,  https://data.imf.org/en/datasets/IMF.STA:GENENVPROEXP. Accessed on [current date].","","","","","","","","","","","","","","","","","","","","","","","","","0.00914","0.00977","0.00584","0.0127","0.00715","0.0187"
