"DATASET","SERIES_CODE","OBS_MEASURE","COUNTRY","INDICATOR","TYPE_OF_TRANSFORMATION","FREQUENCY","SCALE","DECIMALS_DISPLAYED","GFS_STO","SECTOR","TRANSFORMATION","UNIT","OVERLAP","COUNTRY_COVERAGE","TIME_COVERAGE","DOI","FULL_DESCRIPTION","AUTHOR","PUBLISHER","DEPARTMENT","CONTACT_POINT","TOPIC","TOPIC_DATASET","KEYWORDS","KEYWORDS_DATASET","LANGUAGE","PUBLICATION_DATE","UPDATE_DATE","METHODOLOGY","METHODOLOGY_NOTES","ACCESS_SHARING_LEVEL","ACCESS_SHARING_NOTES","SECURITY_CLASSIFICATION","SHORT_SOURCE_CITATION","FULL_SOURCE_CITATION","LICENSE","SUGGESTED_CITATION","KEY_INDICATOR","SERIES_NAME","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022"
"IMF.STA:ENVTX(1.0.2)","CHL.ECGTER_S13.POGDP_PT.A","OBS_VALUE","Chile","Environmental taxes, Taxes on resources","Percent of GDP","Annual","Units","","","","","","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","Environment and climate","","Climate Policy; Environmental Taxes; Public Spending","English","2026-04-06T17:15:18.520140900Z","2026-04-06T17:15:18.584519300Z","","Environmental taxes are a subset of taxes, as defined in the 2008 System of National Accounts and the Government Finance Statistics Manual 2014, whose tax base is a physical unit (or a proxy of it) of something that has a proven, specific, negative impact on the environment.","Public (Unrestricted)","","Public or Unrestricted","","Organisation for Economic Co-operation and Development. Environmentally Related Tax Revenue, OECD.Stat https://stats.oecd.org/Index.aspx?DataSetCode=ERTR. Accessed on 2023-06-17.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. Environmental Taxes,  https://data.imf.org/en/datasets/IMF.STA:ENVTX. Accessed on [current date].","","","","","","","","","","","","","","","","","","","","","","","0.0653","0.0632","0.0452","0.05","","","",""
"IMF.STA:ENVTX(1.0.2)","BWA.ECGTEN_S13.POGDP_PT.A","OBS_VALUE","Botswana","Environmental taxes, Taxes on energy (including fuel for transport)","Percent of GDP","Annual","Units","","","","","","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","Environment and climate","","Climate Policy; Environmental Taxes; Public Spending","English","2026-04-06T17:15:18.520140900Z","2026-04-06T17:15:18.584519300Z","","Environmental taxes are a subset of taxes, as defined in the 2008 System of National Accounts and the Government Finance Statistics Manual 2014, whose tax base is a physical unit (or a proxy of it) of something that has a proven, specific, negative impact on the environment.","Public (Unrestricted)","","Public or Unrestricted","","Organisation for Economic Co-operation and Development. Environmentally Related Tax Revenue, OECD.Stat https://stats.oecd.org/Index.aspx?DataSetCode=ERTR. Accessed on 2023-06-17.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. Environmental Taxes,  https://data.imf.org/en/datasets/IMF.STA:ENVTX. Accessed on [current date].","","","","","","","","","","","","","","","","","","","","","","","0.0795","0.0653","0.0759","","","","",""
"IMF.STA:ENVTX(1.0.2)","NZL.ECGTEP_S13.POGDP_PT.A","OBS_VALUE","New Zealand","Environmental taxes, Taxes on pollution","Percent of GDP","Annual","Units","","","","","","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","Environment and climate","","Climate Policy; Environmental Taxes; Public Spending","English","2026-04-06T17:15:18.520140900Z","2026-04-06T17:15:18.584519300Z","","Environmental taxes are a subset of taxes, as defined in the 2008 System of National Accounts and the Government Finance Statistics Manual 2014, whose tax base is a physical unit (or a proxy of it) of something that has a proven, specific, negative impact on the environment.","Public (Unrestricted)","","Public or Unrestricted","","Organisation for Economic Co-operation and Development. Environmentally Related Tax Revenue, OECD.Stat https://stats.oecd.org/Index.aspx?DataSetCode=ERTR. Accessed on 2023-06-17.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. Environmental Taxes,  https://data.imf.org/en/datasets/IMF.STA:ENVTX. Accessed on [current date].","","","","","","","","","","","","","","","","","","","","","","","0.012311505","0.0127","0.0122","0.0116","0.0116","0.0105","",""
"IMF.STA:ENVTX(1.0.2)","CHN.ECGTEP_S13.POGDP_PT.A","OBS_VALUE","China, People's Republic of","Environmental taxes, Taxes on pollution","Percent of GDP","Annual","Units","","","","","","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","Environment and climate","","Climate Policy; Environmental Taxes; Public Spending","English","2026-04-06T17:15:18.520140900Z","2026-04-06T17:15:18.584519300Z","","Environmental taxes are a subset of taxes, as defined in the 2008 System of National Accounts and the Government Finance Statistics Manual 2014, whose tax base is a physical unit (or a proxy of it) of something that has a proven, specific, negative impact on the environment.","Public (Unrestricted)","","Public or Unrestricted","","Organisation for Economic Co-operation and Development. Environmentally Related Tax Revenue, OECD.Stat https://stats.oecd.org/Index.aspx?DataSetCode=ERTR. Accessed on 2023-06-17.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. Environmental Taxes,  https://data.imf.org/en/datasets/IMF.STA:ENVTX. Accessed on [current date].","","","","","","","","","","0.0805","0.10317853","0.116398769","0.131497676","0.131307861","0.13082935","0.114942148","0.0972","0.0858","0.081483346","0.0747","0.0671","0.0596","0.0561","","","","","","",""
"IMF.STA:ENVTX(1.0.2)","COL.ECGTEP_S13.POGDP_PT.A","OBS_VALUE","Colombia","Environmental taxes, Taxes on pollution","Percent of GDP","Annual","Units","","","","","","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","Environment and climate","","Climate Policy; Environmental Taxes; Public Spending","English","2026-04-06T17:15:18.520140900Z","2026-04-06T17:15:18.584519300Z","","Environmental taxes are a subset of taxes, as defined in the 2008 System of National Accounts and the Government Finance Statistics Manual 2014, whose tax base is a physical unit (or a proxy of it) of something that has a proven, specific, negative impact on the environment.","Public (Unrestricted)","","Public or Unrestricted","","Organisation for Economic Co-operation and Development. Environmentally Related Tax Revenue, OECD.Stat https://stats.oecd.org/Index.aspx?DataSetCode=ERTR. Accessed on 2023-06-17.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. Environmental Taxes,  https://data.imf.org/en/datasets/IMF.STA:ENVTX. Accessed on [current date].","","","","","","","","","","","","","","","","","","","","","","","","","0.00112","0.00304","0.00382","0.00452","",""
"IMF.STA:ENVTX(1.0.2)","AUT.ECGTET_S13.XDC.A","OBS_VALUE","Austria","Environmental taxes, Taxes on transport (excluding fuel for transport)","Domestic Currency","Annual","Units","","","","","","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","Environment and climate","","Climate Policy; Environmental Taxes; Public Spending","English","2026-04-06T17:15:18.520140900Z","2026-04-06T17:15:18.584519300Z","","Environmental taxes are a subset of taxes, as defined in the 2008 System of National Accounts and the Government Finance Statistics Manual 2014, whose tax base is a physical unit (or a proxy of it) of something that has a proven, specific, negative impact on the environment.","Public (Unrestricted)","","Public or Unrestricted","","Organisation for Economic Co-operation and Development. Environmentally Related Tax Revenue, OECD.Stat https://stats.oecd.org/Index.aspx?DataSetCode=ERTR. Accessed on 2023-06-17.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. Environmental Taxes,  https://data.imf.org/en/datasets/IMF.STA:ENVTX. Accessed on [current date].","","","1211130300","1236089300","1437833300","1525686100","1580254500","1852653600","2126093200","2229018400","2301418800","2204351400","2308233300","2373521040","2374837588","2418966271","2439365600","2462805100","2636847500","2767988529","2789672900","3129909900","3183857400","3308867000","3522112700","3605574800","3739650400","3574291500","3666294500","3934309700"
"IMF.STA:ENVTX(1.0.2)","PAK.ECGTEN_S13.POGDP_PT.A","OBS_VALUE","Pakistan","Environmental taxes, Taxes on energy (including fuel for transport)","Percent of GDP","Annual","Units","","","","","","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","Environment and climate","","Climate Policy; Environmental Taxes; Public Spending","English","2026-04-06T17:15:18.520140900Z","2026-04-06T17:15:18.584519300Z","","Environmental taxes are a subset of taxes, as defined in the 2008 System of National Accounts and the Government Finance Statistics Manual 2014, whose tax base is a physical unit (or a proxy of it) of something that has a proven, specific, negative impact on the environment.","Public (Unrestricted)","","Public or Unrestricted","","Organisation for Economic Co-operation and Development. Environmentally Related Tax Revenue, OECD.Stat https://stats.oecd.org/Index.aspx?DataSetCode=ERTR. Accessed on 2023-06-17.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. Environmental Taxes,  https://data.imf.org/en/datasets/IMF.STA:ENVTX. Accessed on [current date].","","","","","","","","","","","","","","","","","","","0.330310498","0.87498067","0.776751863","0.851260155","0.953666837","0.862055267","0.619877692","0.60423108","0.727492328","0.988889283","0.305004796","0.903572564"
"IMF.STA:ENVTX(1.0.2)","CHL.ECGTEN_S13.POGDP_PT.A","OBS_VALUE","Chile","Environmental taxes, Taxes on energy (including fuel for transport)","Percent of GDP","Annual","Units","","","","","","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","Environment and climate","","Climate Policy; Environmental Taxes; Public Spending","English","2026-04-06T17:15:18.520140900Z","2026-04-06T17:15:18.584519300Z","","Environmental taxes are a subset of taxes, as defined in the 2008 System of National Accounts and the Government Finance Statistics Manual 2014, whose tax base is a physical unit (or a proxy of it) of something that has a proven, specific, negative impact on the environment.","Public (Unrestricted)","","Public or Unrestricted","","Organisation for Economic Co-operation and Development. Environmentally Related Tax Revenue, OECD.Stat https://stats.oecd.org/Index.aspx?DataSetCode=ERTR. Accessed on 2023-06-17.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. Environmental Taxes,  https://data.imf.org/en/datasets/IMF.STA:ENVTX. Accessed on [current date].","","","","","","","","","","","","","","","","","","","","","","","0.875331982","0.890160743","0.908770637","0.911866122","0.926260012","","",""
"IMF.STA:ENVTX(1.0.2)","BFA.ECGTE_S13.XDC.A","OBS_VALUE","Burkina Faso","Environmental taxes","Domestic Currency","Annual","Units","","","","","","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","Environment and climate","","Climate Policy; Environmental Taxes; Public Spending","English","2026-04-06T17:15:18.520140900Z","2026-04-06T17:15:18.584519300Z","","Environmental taxes are a subset of taxes, as defined in the 2008 System of National Accounts and the Government Finance Statistics Manual 2014, whose tax base is a physical unit (or a proxy of it) of something that has a proven, specific, negative impact on the environment.","Public (Unrestricted)","","Public or Unrestricted","","Organisation for Economic Co-operation and Development. Environmentally Related Tax Revenue, OECD.Stat https://stats.oecd.org/Index.aspx?DataSetCode=ERTR. Accessed on 2023-06-17.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. Environmental Taxes,  https://data.imf.org/en/datasets/IMF.STA:ENVTX. Accessed on [current date].","","","","","","","","","","","","","","","","","","","","","","","66028650855","74294616746","92669657819","103000000000","106000000000","110000000000","",""
"IMF.STA:ENVTX(1.0.2)","BWA.ECGTER_S13.POGDP_PT.A","OBS_VALUE","Botswana","Environmental taxes, Taxes on resources","Percent of GDP","Annual","Units","","","","","","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","Environment and climate","","Climate Policy; Environmental Taxes; Public Spending","English","2026-04-06T17:15:18.520140900Z","2026-04-06T17:15:18.584519300Z","","Environmental taxes are a subset of taxes, as defined in the 2008 System of National Accounts and the Government Finance Statistics Manual 2014, whose tax base is a physical unit (or a proxy of it) of something that has a proven, specific, negative impact on the environment.","Public (Unrestricted)","","Public or Unrestricted","","Organisation for Economic Co-operation and Development. Environmentally Related Tax Revenue, OECD.Stat https://stats.oecd.org/Index.aspx?DataSetCode=ERTR. Accessed on 2023-06-17.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. Environmental Taxes,  https://data.imf.org/en/datasets/IMF.STA:ENVTX. Accessed on [current date].","","","","","","","","","","","","","","","","","","","","","","","0","0","0","","","","",""
