"DATASET","SERIES_CODE","OBS_MEASURE","COUNTRY","SUB_TYPE","FFS","TYPE_OF_TRANSFORMATION","FREQUENCY","SCALE","DECIMALS_DISPLAYED","TRANSFORMATION","UNIT","OVERLAP","COUNTRY_COVERAGE","TIME_COVERAGE","DOI","FULL_DESCRIPTION","AUTHOR","PUBLISHER","DEPARTMENT","CONTACT_POINT","TOPIC","TOPIC_DATASET","KEYWORDS","KEYWORDS_DATASET","LANGUAGE","PUBLICATION_DATE","UPDATE_DATE","METHODOLOGY","METHODOLOGY_NOTES","ACCESS_SHARING_LEVEL","ACCESS_SHARING_NOTES","SECURITY_CLASSIFICATION","SHORT_SOURCE_CITATION","FULL_SOURCE_CITATION","LICENSE","SUGGESTED_CITATION","KEY_INDICATOR","SERIES_NAME","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025","2026","2027","2028","2029","2030","2031","2032","2033","2034","2035"
"IMF.STA:FFS(1.0.2)","ARM.IMEX.NGA.USQ2021.A","OBS_VALUE","Armenia, Republic of","Implicit and explicit fossil fuel subsidies","Natural Gas","USD at constant 2021 prices","Annual","Units","","","","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","Environment and climate","","Explicit Subsidies; Implicit Subsidies; Energy","English","2026-05-12T17:22:24.462211500Z","2026-05-12T17:22:24.529369900Z","","","Public (Unrestricted)","","Public or Unrestricted","","Black, Simon; Liu, Antung A.; Parry, Ian; Vernon, Nate. 2023. IMF Fossil Fuel Subsidies Data: 2023 Update. International Monetary Fund. ISBN: 9798400249006/1018-5941; IMF staff estimations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. Fossil Fuel Subsidies,  https://data.imf.org/en/datasets/IMF.STA:FFS. Accessed on [current date].","","","0.313431428","0.308827901","0.338700039","0.366793783","0.404202282","0.405702258","0.412473081","0.431572762","0.374416571","0.431419823","0.450220677","0.477201152","0.501835116","0.52938758","0.554114599","0.575384297","0.596403256","0.617595634","0.638920511","0.66034419","0.681824469"
"IMF.STA:FFS(1.0.2)","VEN.IMEX.NGA.USQ2021.A","OBS_VALUE","Venezuela, República Bolivariana de","Implicit and explicit fossil fuel subsidies","Natural Gas","USD at constant 2021 prices","Annual","Units","","","","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","Environment and climate","","Explicit Subsidies; Implicit Subsidies; Energy","English","2026-05-12T17:22:24.462211500Z","2026-05-12T17:22:24.529369900Z","","","Public (Unrestricted)","","Public or Unrestricted","","Black, Simon; Liu, Antung A.; Parry, Ian; Vernon, Nate. 2023. IMF Fossil Fuel Subsidies Data: 2023 Update. International Monetary Fund. ISBN: 9798400249006/1018-5941; IMF staff estimations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. Fossil Fuel Subsidies,  https://data.imf.org/en/datasets/IMF.STA:FFS. Accessed on [current date].","","","4.501997658","4.026659051","4.857261797","6.727726113","3.496033408","2.193595712","2.899325024","4.031025768","4.13139972","5.112256953","4.89166664","5.78156511","6.2735424","6.491914894","6.713033477","6.97608234","7.234777387","7.497253456","7.767967808","8.046999699","8.334080084"
"IMF.STA:FFS(1.0.2)","GAB.IMEX.NGA.USQ2021.A","OBS_VALUE","Gabon","Implicit and explicit fossil fuel subsidies","Natural Gas","USD at constant 2021 prices","Annual","Units","","","","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","Environment and climate","","Explicit Subsidies; Implicit Subsidies; Energy","English","2026-05-12T17:22:24.462211500Z","2026-05-12T17:22:24.529369900Z","","","Public (Unrestricted)","","Public or Unrestricted","","Black, Simon; Liu, Antung A.; Parry, Ian; Vernon, Nate. 2023. IMF Fossil Fuel Subsidies Data: 2023 Update. International Monetary Fund. ISBN: 9798400249006/1018-5941; IMF staff estimations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. Fossil Fuel Subsidies,  https://data.imf.org/en/datasets/IMF.STA:FFS. Accessed on [current date].","","","0.050167083","0.058194807","0.075676637","0.065969886","0.066635736","0.070746169","0.076494388","0.098905417","0.100350478","0.101022288","0.101446422","0.104446786","0.106140111","0.107965074","0.109797006","0.111562598","0.113269388","0.115034823","0.116867205","0.118767516","0.120733547"
"IMF.STA:FFS(1.0.2)","KOR.IMEX.NGA.USQ2021.A","OBS_VALUE","Korea, Republic of","Implicit and explicit fossil fuel subsidies","Natural Gas","USD at constant 2021 prices","Annual","Units","","","","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","Environment and climate","","Explicit Subsidies; Implicit Subsidies; Energy","English","2026-05-12T17:22:24.462211500Z","2026-05-12T17:22:24.529369900Z","","","Public (Unrestricted)","","Public or Unrestricted","","Black, Simon; Liu, Antung A.; Parry, Ian; Vernon, Nate. 2023. IMF Fossil Fuel Subsidies Data: 2023 Update. International Monetary Fund. ISBN: 9798400249006/1018-5941; IMF staff estimations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. Fossil Fuel Subsidies,  https://data.imf.org/en/datasets/IMF.STA:FFS. Accessed on [current date].","","","8.862730117","8.827552067","9.486027493","7.979095972","8.689414158","9.362403131","14.01195299","20.49206808","13.40386611","13.77930452","14.82454829","14.48413358","14.34866974","14.41928521","14.4327466","14.55463566","14.88272343","15.16377573","15.44339154","15.71681519","15.98371756"
"IMF.STA:FFS(1.0.2)","MOZ.IMEX.NGA.USQ2021.A","OBS_VALUE","Mozambique, Republic of","Implicit and explicit fossil fuel subsidies","Natural Gas","USD at constant 2021 prices","Annual","Units","","","","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","Environment and climate","","Explicit Subsidies; Implicit Subsidies; Energy","English","2026-05-12T17:22:24.462211500Z","2026-05-12T17:22:24.529369900Z","","","Public (Unrestricted)","","Public or Unrestricted","","Black, Simon; Liu, Antung A.; Parry, Ian; Vernon, Nate. 2023. IMF Fossil Fuel Subsidies Data: 2023 Update. International Monetary Fund. ISBN: 9798400249006/1018-5941; IMF staff estimations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. Fossil Fuel Subsidies,  https://data.imf.org/en/datasets/IMF.STA:FFS. Accessed on [current date].","","","0.075566832","0.128836078","0.120186422","0.122410404","0.143838987","0.13531094","0.154136273","0.194701761","0.2308716","0.121358454","0.220867908","0.260894123","0.314435241","0.373098077","0.438296774","0.487099345","0.527408515","0.570213964","0.615588248","0.668015347","0.723664065"
"IMF.STA:FFS(1.0.2)","UZB.IMEX.NGA.USQ2021.A","OBS_VALUE","Uzbekistan, Republic of","Implicit and explicit fossil fuel subsidies","Natural Gas","USD at constant 2021 prices","Annual","Units","","","","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","Environment and climate","","Explicit Subsidies; Implicit Subsidies; Energy","English","2026-05-12T17:22:24.462211500Z","2026-05-12T17:22:24.529369900Z","","","Public (Unrestricted)","","Public or Unrestricted","","Black, Simon; Liu, Antung A.; Parry, Ian; Vernon, Nate. 2023. IMF Fossil Fuel Subsidies Data: 2023 Update. International Monetary Fund. ISBN: 9798400249006/1018-5941; IMF staff estimations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. Fossil Fuel Subsidies,  https://data.imf.org/en/datasets/IMF.STA:FFS. Accessed on [current date].","","","15.30958085","14.77729675","18.87774468","19.1335538","15.07049533","15.53498708","21.5665604","20.72888137","20.47606949","20.15929301","21.6005171","21.33607564","21.7424705","22.12690112","22.63904649","23.54101877","24.4726774","25.46358987","26.51725462","27.6375199","28.82846371"
"IMF.STA:FFS(1.0.2)","IRL.IMEX.NGA.USQ2021.A","OBS_VALUE","Ireland","Implicit and explicit fossil fuel subsidies","Natural Gas","USD at constant 2021 prices","Annual","Units","","","","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","Environment and climate","","Explicit Subsidies; Implicit Subsidies; Energy","English","2026-05-12T17:22:24.462211500Z","2026-05-12T17:22:24.529369900Z","","","Public (Unrestricted)","","Public or Unrestricted","","Black, Simon; Liu, Antung A.; Parry, Ian; Vernon, Nate. 2023. IMF Fossil Fuel Subsidies Data: 2023 Update. International Monetary Fund. ISBN: 9798400249006/1018-5941; IMF staff estimations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. Fossil Fuel Subsidies,  https://data.imf.org/en/datasets/IMF.STA:FFS. Accessed on [current date].","","","0.375329369","0.633588657","0.736353462","0.740397387","0.566802044","0.442146668","1.6192149","2.229410691","0.197584291","0.365186416","0.373781982","0.394124607","0.408551576","0.423877804","0.439061438","0.451345361","0.462718253","0.474200997","0.490114609","0.506547081","0.523137133"
"IMF.STA:FFS(1.0.2)","THA.IMEX.NGA.USQ2021.A","OBS_VALUE","Thailand","Implicit and explicit fossil fuel subsidies","Natural Gas","USD at constant 2021 prices","Annual","Units","","","","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","Environment and climate","","Explicit Subsidies; Implicit Subsidies; Energy","English","2026-05-12T17:22:24.462211500Z","2026-05-12T17:22:24.529369900Z","","","Public (Unrestricted)","","Public or Unrestricted","","Black, Simon; Liu, Antung A.; Parry, Ian; Vernon, Nate. 2023. IMF Fossil Fuel Subsidies Data: 2023 Update. International Monetary Fund. ISBN: 9798400249006/1018-5941; IMF staff estimations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. Fossil Fuel Subsidies,  https://data.imf.org/en/datasets/IMF.STA:FFS. Accessed on [current date].","","","5.806131479","5.891640112","5.855772725","6.017167241","6.551028331","6.057939386","6.35466689","12.26561168","7.886475722","8.004028774","8.15579118","8.39615015","8.55321251","8.786854375","8.972668144","9.110671114","9.223626144","9.336588261","9.452730353","9.572057206","9.69390335"
"IMF.STA:FFS(1.0.2)","SVN.IMEX.NGA.USQ2021.A","OBS_VALUE","Slovenia, Republic of","Implicit and explicit fossil fuel subsidies","Natural Gas","USD at constant 2021 prices","Annual","Units","","","","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","Environment and climate","","Explicit Subsidies; Implicit Subsidies; Energy","English","2026-05-12T17:22:24.462211500Z","2026-05-12T17:22:24.529369900Z","","","Public (Unrestricted)","","Public or Unrestricted","","Black, Simon; Liu, Antung A.; Parry, Ian; Vernon, Nate. 2023. IMF Fossil Fuel Subsidies Data: 2023 Update. International Monetary Fund. ISBN: 9798400249006/1018-5941; IMF staff estimations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. Fossil Fuel Subsidies,  https://data.imf.org/en/datasets/IMF.STA:FFS. Accessed on [current date].","","","0.050713846","0.057040425","0.06594534","0.063599662","0.059301063","0.044764511","0.067100437","0.341855804","0.069610917","0.029180664","0.030088802","0.03308803","0.038479264","0.044304777","0.050260958","0.055827386","0.061661241","0.067869456","0.072410382","0.078174797","0.084035155"
"IMF.STA:FFS(1.0.2)","TON.IMEX.NGA.USQ2021.A","OBS_VALUE","Tonga","Implicit and explicit fossil fuel subsidies","Natural Gas","USD at constant 2021 prices","Annual","Units","","","","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","Environment and climate","","Explicit Subsidies; Implicit Subsidies; Energy","English","2026-05-12T17:22:24.462211500Z","2026-05-12T17:22:24.529369900Z","","","Public (Unrestricted)","","Public or Unrestricted","","Black, Simon; Liu, Antung A.; Parry, Ian; Vernon, Nate. 2023. IMF Fossil Fuel Subsidies Data: 2023 Update. International Monetary Fund. ISBN: 9798400249006/1018-5941; IMF staff estimations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. Fossil Fuel Subsidies,  https://data.imf.org/en/datasets/IMF.STA:FFS. Accessed on [current date].","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"IMF.STA:FFS(1.0.2)","MLT.IMEX.NGA.USQ2021.A","OBS_VALUE","Malta","Implicit and explicit fossil fuel subsidies","Natural Gas","USD at constant 2021 prices","Annual","Units","","","","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","Environment and climate","","Explicit Subsidies; Implicit Subsidies; Energy","English","2026-05-12T17:22:24.462211500Z","2026-05-12T17:22:24.529369900Z","","","Public (Unrestricted)","","Public or Unrestricted","","Black, Simon; Liu, Antung A.; Parry, Ian; Vernon, Nate. 2023. IMF Fossil Fuel Subsidies Data: 2023 Update. International Monetary Fund. ISBN: 9798400249006/1018-5941; IMF staff estimations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. Fossil Fuel Subsidies,  https://data.imf.org/en/datasets/IMF.STA:FFS. Accessed on [current date].","","","0","0","0.035576012","0.039152402","0.036352755","0.034910101","0.037300469","0","0","0.014880095","0.016361901","0.017690985","0.018882777","0.020048208","0.021162614","0.022240677","0.02327848","0.024285953","0.025267414","0.026224199","0.027157477"
"IMF.STA:FFS(1.0.2)","GIN.IMEX.NGA.USQ2021.A","OBS_VALUE","Guinea","Implicit and explicit fossil fuel subsidies","Natural Gas","USD at constant 2021 prices","Annual","Units","","","","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","Environment and climate","","Explicit Subsidies; Implicit Subsidies; Energy","English","2026-05-12T17:22:24.462211500Z","2026-05-12T17:22:24.529369900Z","","","Public (Unrestricted)","","Public or Unrestricted","","Black, Simon; Liu, Antung A.; Parry, Ian; Vernon, Nate. 2023. IMF Fossil Fuel Subsidies Data: 2023 Update. International Monetary Fund. ISBN: 9798400249006/1018-5941; IMF staff estimations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. Fossil Fuel Subsidies,  https://data.imf.org/en/datasets/IMF.STA:FFS. Accessed on [current date].","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"IMF.STA:FFS(1.0.2)","JOR.IMEX.NGA.USQ2021.A","OBS_VALUE","Jordan","Implicit and explicit fossil fuel subsidies","Natural Gas","USD at constant 2021 prices","Annual","Units","","","","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","Environment and climate","","Explicit Subsidies; Implicit Subsidies; Energy","English","2026-05-12T17:22:24.462211500Z","2026-05-12T17:22:24.529369900Z","","","Public (Unrestricted)","","Public or Unrestricted","","Black, Simon; Liu, Antung A.; Parry, Ian; Vernon, Nate. 2023. IMF Fossil Fuel Subsidies Data: 2023 Update. International Monetary Fund. ISBN: 9798400249006/1018-5941; IMF staff estimations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. Fossil Fuel Subsidies,  https://data.imf.org/en/datasets/IMF.STA:FFS. Accessed on [current date].","","","0.0689028","0","0","0","0","0","1.396809486","2.94952178","1.120518822","0.987298025","1.085836874","1.029530244","1.023609944","1.015344884","1.007099867","1.030267098","1.052477736","1.075116675","1.098111482","1.121344034","1.144685419"
"IMF.STA:FFS(1.0.2)","MKD.IMEX.NGA.USQ2021.A","OBS_VALUE","North Macedonia, Republic of","Implicit and explicit fossil fuel subsidies","Natural Gas","USD at constant 2021 prices","Annual","Units","","","","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","Environment and climate","","Explicit Subsidies; Implicit Subsidies; Energy","English","2026-05-12T17:22:24.462211500Z","2026-05-12T17:22:24.529369900Z","","","Public (Unrestricted)","","Public or Unrestricted","","Black, Simon; Liu, Antung A.; Parry, Ian; Vernon, Nate. 2023. IMF Fossil Fuel Subsidies Data: 2023 Update. International Monetary Fund. ISBN: 9798400249006/1018-5941; IMF staff estimations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. Fossil Fuel Subsidies,  https://data.imf.org/en/datasets/IMF.STA:FFS. Accessed on [current date].","","","0.01530394","0.027189403","0.037883708","0.03672486","0.043440585","0.051001304","0.128182851","0.185295438","0.029903909","0.106358277","0.118574497","0.112637216","0.104633601","0.100134188","0.077001584","0.057575086","0.048262148","0.042625751","0.043886065","0.045125672","0.046350037"
